Iteration, Reward 
1298,198.000000
1299,198.000000
1300,178.000000
1301,179.000000
1302,198.000000
1303,198.000000
1304,198.000000
1305,198.000000
1306,198.000000
1307,198.000000
1308,198.000000
1309,198.000000
1310,156.000000
1311,198.000000
1312,198.000000
1313,146.000000
1314,198.000000
1315,191.000000
1316,198.000000
1317,198.000000
1318,132.000000
1319,190.000000
1320,198.000000
1321,198.000000
1322,198.000000
1323,162.000000
1324,198.000000
1325,152.000000
1326,153.000000
1327,198.000000
1328,198.000000
1329,182.000000
1330,198.000000
1331,165.000000
1332,198.000000
1333,190.000000
1334,198.000000
1335,198.000000
1336,198.000000
1337,198.000000
1338,144.000000
1339,198.000000
1340,198.000000
1341,198.000000
1342,198.000000
1343,154.000000
1344,198.000000
1345,198.000000
1346,198.000000
1347,198.000000
1348,198.000000
1349,198.000000
1350,135.000000
1351,192.000000
1352,138.000000
1353,167.000000
1354,167.000000
1355,173.000000
1356,178.000000
1357,198.000000
1358,198.000000
1359,198.000000
1360,198.000000
1361,181.000000
1362,198.000000
1363,197.000000
1364,198.000000
1365,198.000000
1366,141.000000
1367,111.000000
1368,198.000000
1369,154.000000
1370,130.000000
1371,197.000000
1372,194.000000
1373,198.000000
1374,122.000000
1375,184.000000
1376,198.000000
1377,198.000000
1378,198.000000
1379,198.000000
1380,198.000000
1381,152.000000
1382,198.000000
1383,166.000000
1384,154.000000
1385,198.000000
1386,198.000000
1387,198.000000
1388,166.000000
1389,198.000000
1390,198.000000
1391,198.000000
1392,198.000000
1393,198.000000
1394,198.000000
1395,198.000000
1396,186.000000
1397,198.000000
1398,195.000000
1399,198.000000
1400,149.000000
1401,198.000000
1402,198.000000
1403,198.000000
1404,179.000000
1405,198.000000
1406,198.000000
1407,155.000000
1408,198.000000
1409,198.000000
1410,155.000000
1411,198.000000
1412,168.000000
1413,198.000000
1414,198.000000
1415,198.000000
1416,145.000000
1417,198.000000
1418,198.000000
1419,198.000000
1420,198.000000
1421,198.000000
1422,198.000000
1423,198.000000
1424,198.000000
1425,194.000000
1426,178.000000
1427,197.000000
1428,156.000000
1429,181.000000
1430,195.000000
1431,193.000000
1432,145.000000
1433,198.000000
1434,198.000000
1435,198.000000
1436,198.000000
1437,198.000000
1438,157.000000
1439,198.000000
1440,153.000000
1441,187.000000
1442,198.000000
1443,198.000000
1444,196.000000
1445,143.000000
1446,126.000000
1447,198.000000
1448,155.000000
1449,109.000000
1450,160.000000
1451,198.000000
1452,80.000000
1453,118.000000
1454,130.000000
1455,147.000000
1456,164.000000
1457,151.000000
1458,105.000000
1459,148.000000
1460,89.000000
1461,167.000000
1462,151.000000
1463,141.000000
1464,135.000000
1465,113.000000
1466,195.000000
1467,137.000000
1468,162.000000
1469,180.000000
1470,198.000000
1471,191.000000
1472,198.000000
1473,198.000000
1474,198.000000
1475,196.000000
1476,132.000000
1477,198.000000
1478,133.000000
1479,148.000000
1480,144.000000
1481,198.000000
1482,169.000000
1483,135.000000
1484,137.000000
1485,169.000000
1486,198.000000
1487,182.000000
1488,188.000000
1489,144.000000
1490,198.000000
1491,100.000000
1492,148.000000
1493,157.000000
1494,134.000000
1495,171.000000
1496,192.000000
1497,196.000000
1498,151.000000
1499,173.000000
1500,159.000000
1501,198.000000
1502,194.000000
1503,117.000000
1504,177.000000
1505,198.000000
1506,195.000000
1507,192.000000
1508,198.000000
1509,165.000000
1510,198.000000
1511,198.000000
1512,138.000000
1513,198.000000
1514,198.000000
1515,198.000000
1516,198.000000
1517,136.000000
1518,153.000000
1519,164.000000
1520,198.000000
1521,198.000000
1522,198.000000
1523,183.000000
1524,198.000000
1525,144.000000
1526,198.000000
1527,198.000000
1528,198.000000
1529,198.000000
1530,150.000000
1531,198.000000
1532,161.000000
1533,198.000000
1534,152.000000
1535,117.000000
1536,178.000000
1537,155.000000
1538,171.000000
1539,198.000000
1540,145.000000
1541,146.000000
1542,190.000000
1543,168.000000
1544,198.000000
1545,198.000000
1546,198.000000
1547,198.000000
1548,171.000000
1549,198.000000
1550,149.000000
1551,163.000000
1552,166.000000
1553,172.000000
1554,186.000000
1555,198.000000
1556,198.000000
1557,183.000000
1558,198.000000
1559,198.000000
1560,198.000000
1561,198.000000
1562,198.000000
1563,129.000000
1564,198.000000
1565,198.000000
1566,189.000000
1567,189.000000
1568,198.000000
1569,198.000000
1570,186.000000
1571,198.000000
1572,149.000000
1573,198.000000
1574,198.000000
1575,198.000000
1576,198.000000
1577,153.000000
1578,198.000000
1579,198.000000
1580,163.000000
1581,145.000000
1582,198.000000
1583,191.000000
1584,198.000000
1585,182.000000
1586,198.000000
1587,198.000000
1588,198.000000
1589,198.000000
1590,198.000000
1591,160.000000
1592,198.000000
1593,198.000000
1594,198.000000
1595,198.000000
1596,198.000000
1597,180.000000
1598,107.000000
1599,198.000000
1600,198.000000
1601,198.000000
1602,198.000000
1603,198.000000
1604,198.000000
1605,198.000000
1606,198.000000
1607,198.000000
1608,198.000000
1609,198.000000
1610,198.000000
1611,198.000000
1612,198.000000
1613,198.000000
1614,198.000000
1615,198.000000
1616,198.000000
1617,198.000000
1618,198.000000
1619,198.000000
1620,198.000000
1621,198.000000
1622,198.000000
1623,198.000000
1624,198.000000
1625,198.000000
1626,189.000000
1627,173.000000
1628,198.000000
1629,198.000000
1630,198.000000
1631,198.000000
1632,198.000000
1633,198.000000
1634,198.000000
1635,198.000000
1636,195.000000
1637,198.000000
1638,198.000000
1639,198.000000
1640,170.000000
1641,198.000000
1642,198.000000
1643,198.000000
1644,198.000000
1645,198.000000
1646,198.000000
1647,198.000000
1648,198.000000
1649,198.000000
1650,198.000000
1651,198.000000
1652,198.000000
1653,198.000000
1654,198.000000
1655,198.000000
1656,198.000000
1657,198.000000
1658,198.000000
1659,79.000000
1660,198.000000
1661,198.000000
1662,198.000000
1663,198.000000
1664,198.000000
1665,198.000000
1666,198.000000
1667,198.000000
1668,198.000000
1669,198.000000
1670,119.000000
1671,198.000000
1672,198.000000
1673,198.000000
1674,198.000000
1675,198.000000
1676,198.000000
1677,198.000000
1678,198.000000
1679,198.000000
1680,198.000000
1681,198.000000
1682,198.000000
1683,198.000000
1684,198.000000
1685,198.000000
1686,198.000000
1687,198.000000
1688,198.000000
1689,198.000000
1690,198.000000
1691,198.000000
1692,198.000000
1693,198.000000
1694,198.000000
1695,198.000000
1696,187.000000
1697,198.000000
1698,198.000000
1699,198.000000
1700,198.000000
1701,149.000000
1702,198.000000
1703,198.000000
1704,198.000000
1705,198.000000
1706,198.000000
1707,198.000000
1708,198.000000
1709,198.000000
1710,198.000000
1711,198.000000
1712,198.000000
1713,198.000000
1714,198.000000
1715,198.000000
1716,198.000000
1717,198.000000
1718,198.000000
1719,198.000000
1720,198.000000
1721,198.000000
1722,198.000000
1723,198.000000
1724,198.000000
1725,196.000000
1726,198.000000
1727,198.000000
1728,198.000000
1729,198.000000
1730,198.000000
1731,188.000000
1732,196.000000
1733,182.000000
1734,198.000000
1735,198.000000
1736,180.000000
1737,162.000000
1738,198.000000
1739,198.000000
1740,198.000000
1741,198.000000
1742,198.000000
1743,198.000000
1744,198.000000
1745,179.000000
1746,167.000000
1747,198.000000
1748,198.000000
1749,198.000000
1750,198.000000
1751,198.000000
1752,198.000000
1753,161.000000
1754,198.000000
1755,150.000000
1756,198.000000
1757,172.000000
1758,198.000000
1759,159.000000
1760,198.000000
1761,157.000000
1762,148.000000
1763,198.000000
1764,175.000000
1765,189.000000
1766,176.000000
1767,198.000000
1768,198.000000
1769,198.000000
1770,198.000000
1771,154.000000
1772,198.000000
1773,198.000000
1774,198.000000
1775,198.000000
1776,198.000000
1777,198.000000
1778,198.000000
1779,198.000000
1780,198.000000
1781,198.000000
1782,198.000000
1783,198.000000
1784,198.000000
1785,198.000000
1786,198.000000
1787,198.000000
1788,198.000000
1789,198.000000
1790,198.000000
1791,198.000000
1792,198.000000
1793,198.000000
1794,198.000000
1795,198.000000
1796,198.000000
1797,198.000000
1798,198.000000
1799,198.000000
1800,198.000000
1801,198.000000
1802,198.000000
1803,198.000000
1804,198.000000
1805,198.000000
1806,198.000000
1807,198.000000
1808,198.000000
1809,198.000000
1810,198.000000
1811,198.000000
1812,198.000000
1813,198.000000
1814,198.000000
1815,198.000000
1816,198.000000
1817,198.000000
1818,198.000000
1819,198.000000
1820,198.000000
1821,198.000000
1822,198.000000
1823,198.000000
1824,198.000000
1825,198.000000
1826,198.000000
1827,198.000000
1828,198.000000
1829,198.000000
1830,198.000000
1831,198.000000
1832,198.000000
1833,198.000000
1834,198.000000
1835,198.000000
1836,198.000000
1837,198.000000
1838,198.000000
1839,198.000000
1840,198.000000
1841,198.000000
1842,198.000000
1843,198.000000
1844,198.000000
1845,198.000000
1846,198.000000
1847,198.000000
1848,198.000000
1849,198.000000
1850,198.000000
1851,198.000000
1852,198.000000
1853,190.000000
1854,198.000000
1855,198.000000
1856,198.000000
1857,198.000000
1858,198.000000
1859,198.000000
1860,198.000000
1861,198.000000
1862,198.000000
1863,198.000000
1864,198.000000
1865,198.000000
1866,198.000000
1867,198.000000
1868,198.000000
1869,198.000000
1870,198.000000
1871,198.000000
