Iteration, Reward 
1872,198.000000
1873,198.000000
1874,198.000000
1875,198.000000
1876,198.000000
1877,198.000000
1878,198.000000
1879,198.000000
1880,198.000000
1881,198.000000
1882,198.000000
1883,198.000000
1884,198.000000
1885,198.000000
1886,198.000000
1887,198.000000
1888,198.000000
1889,198.000000
1890,198.000000
1891,198.000000
1892,198.000000
1893,198.000000
1894,198.000000
1895,198.000000
1896,198.000000
1897,198.000000
1898,198.000000
1899,198.000000
1900,198.000000
1901,198.000000
1902,198.000000
1903,198.000000
1904,198.000000
1905,198.000000
1906,198.000000
1907,198.000000
1908,198.000000
1909,198.000000
1910,198.000000
1911,198.000000
1912,198.000000
1913,198.000000
1914,198.000000
1915,198.000000
1916,198.000000
1917,198.000000
1918,198.000000
1919,198.000000
1920,198.000000
1921,100.000000
1922,198.000000
1923,198.000000
1924,105.000000
1925,198.000000
1926,198.000000
1927,198.000000
1928,198.000000
1929,198.000000
1930,198.000000
1931,198.000000
1932,198.000000
1933,198.000000
1934,198.000000
1935,198.000000
1936,198.000000
1937,198.000000
1938,198.000000
1939,198.000000
1940,198.000000
1941,198.000000
1942,198.000000
1943,198.000000
1944,198.000000
1945,198.000000
1946,198.000000
1947,198.000000
1948,198.000000
1949,198.000000
1950,198.000000
1951,198.000000
1952,198.000000
1953,198.000000
1954,198.000000
1955,198.000000
1956,198.000000
1957,198.000000
1958,198.000000
1959,198.000000
1960,198.000000
1961,198.000000
1962,198.000000
1963,198.000000
1964,198.000000
1965,198.000000
1966,197.000000
1967,198.000000
1968,198.000000
1969,198.000000
1970,198.000000
1971,198.000000
1972,198.000000
1973,198.000000
1974,198.000000
1975,198.000000
1976,198.000000
1977,198.000000
1978,198.000000
1979,198.000000
1980,198.000000
1981,198.000000
1982,198.000000
1983,198.000000
1984,198.000000
1985,198.000000
1986,198.000000
1987,198.000000
1988,198.000000
1989,198.000000
1990,198.000000
1991,198.000000
1992,198.000000
1993,198.000000
1994,198.000000
1995,198.000000
1996,198.000000
1997,198.000000
1998,198.000000
1999,198.000000
2000,198.000000
2001,198.000000
2002,198.000000
2003,198.000000
2004,198.000000
2005,198.000000
2006,198.000000
2007,198.000000
2008,198.000000
2009,198.000000
2010,198.000000
2011,198.000000
2012,198.000000
2013,198.000000
2014,198.000000
2015,198.000000
2016,198.000000
2017,198.000000
2018,198.000000
2019,198.000000
2020,65.000000
2021,198.000000
2022,198.000000
2023,198.000000
2024,198.000000
2025,169.000000
2026,198.000000
2027,198.000000
2028,198.000000
2029,198.000000
2030,198.000000
2031,198.000000
2032,198.000000
2033,198.000000
2034,198.000000
2035,198.000000
2036,198.000000
2037,198.000000
2038,198.000000
2039,198.000000
2040,198.000000
2041,198.000000
2042,198.000000
2043,198.000000
2044,198.000000
2045,198.000000
2046,198.000000
2047,198.000000
2048,198.000000
2049,198.000000
2050,198.000000
2051,198.000000
2052,198.000000
2053,198.000000
2054,198.000000
2055,198.000000
2056,198.000000
2057,198.000000
2058,198.000000
2059,198.000000
2060,198.000000
2061,198.000000
2062,198.000000
2063,198.000000
2064,198.000000
2065,198.000000
2066,175.000000
2067,198.000000
2068,198.000000
2069,198.000000
2070,198.000000
2071,198.000000
2072,111.000000
2073,198.000000
2074,198.000000
2075,198.000000
2076,198.000000
2077,198.000000
2078,198.000000
2079,198.000000
2080,198.000000
2081,198.000000
2082,198.000000
2083,198.000000
2084,197.000000
2085,198.000000
2086,184.000000
2087,198.000000
2088,198.000000
2089,198.000000
2090,198.000000
2091,198.000000
2092,198.000000
2093,198.000000
2094,198.000000
2095,198.000000
2096,198.000000
2097,130.000000
2098,198.000000
2099,198.000000
2100,198.000000
2101,198.000000
2102,198.000000
2103,198.000000
2104,198.000000
2105,198.000000
2106,198.000000
2107,198.000000
2108,198.000000
2109,198.000000
2110,198.000000
2111,198.000000
2112,198.000000
2113,198.000000
2114,198.000000
2115,198.000000
2116,198.000000
2117,198.000000
2118,198.000000
2119,198.000000
2120,198.000000
2121,198.000000
2122,198.000000
2123,198.000000
2124,198.000000
2125,198.000000
2126,198.000000
2127,198.000000
2128,198.000000
2129,198.000000
2130,198.000000
2131,198.000000
2132,198.000000
2133,198.000000
2134,198.000000
2135,198.000000
2136,198.000000
2137,198.000000
2138,198.000000
2139,198.000000
2140,190.000000
2141,198.000000
2142,198.000000
2143,198.000000
2144,198.000000
2145,198.000000
2146,198.000000
2147,198.000000
2148,198.000000
2149,198.000000
2150,198.000000
2151,198.000000
2152,198.000000
2153,198.000000
2154,198.000000
2155,198.000000
2156,198.000000
2157,198.000000
2158,198.000000
2159,198.000000
2160,198.000000
2161,198.000000
2162,198.000000
2163,198.000000
2164,198.000000
2165,198.000000
2166,198.000000
2167,198.000000
2168,198.000000
2169,198.000000
2170,198.000000
2171,198.000000
2172,198.000000
2173,198.000000
2174,198.000000
2175,198.000000
2176,198.000000
2177,198.000000
2178,198.000000
2179,198.000000
2180,198.000000
2181,198.000000
2182,198.000000
2183,198.000000
2184,198.000000
2185,198.000000
2186,198.000000
2187,198.000000
2188,198.000000
2189,198.000000
2190,198.000000
2191,198.000000
2192,198.000000
2193,198.000000
2194,198.000000
2195,198.000000
2196,198.000000
2197,198.000000
2198,198.000000
2199,198.000000
2200,198.000000
2201,198.000000
2202,198.000000
2203,198.000000
2204,198.000000
2205,198.000000
2206,198.000000
2207,198.000000
2208,198.000000
2209,198.000000
2210,198.000000
2211,198.000000
2212,198.000000
2213,198.000000
2214,198.000000
2215,198.000000
2216,198.000000
2217,198.000000
2218,198.000000
2219,198.000000
2220,198.000000
2221,198.000000
2222,198.000000
2223,198.000000
2224,198.000000
2225,198.000000
2226,198.000000
2227,198.000000
2228,198.000000
2229,198.000000
2230,198.000000
2231,198.000000
2232,198.000000
2233,198.000000
2234,198.000000
2235,198.000000
2236,198.000000
2237,198.000000
2238,198.000000
2239,198.000000
2240,198.000000
